churn,accountlength,internationalplan,voicemailplan,numbervmailmessages,totaldayminutes,totaldaycalls,totaldaycharge,totaleveminutes,totalevecalls,totalevecharge,totalnightminutes,totalnightcalls,totalnightcharge,totalintlminutes,totalintlcalls,totalintlcharge,numbercustomerservicecalls
No,0.5555555555555555,0.0,1.0,0.8004584800175611,0.7524171270718232,0.28846153846153844,0.7523867560430632,0.27316530763528546,0.691588785046729,0.2727272727272727,0.7843934911242603,0.5384615384615384,0.7845394736842106,0.6124099540001144,0.33333333333333337,0.6113976681213192,0.4425070493497598
No,0.6618357487922705,0.0,1.0,0.830124569620279,0.5138121546961326,0.33653846153846156,0.5137111517367459,0.6504818383988139,0.42990654205607476,0.6489778164419313,0.4437869822485206,0.7403846153846155,0.444078947368421,0.8571491506658239,0.33333333333333337,0.8551736878292444,0.0
No,0.5748792270531401,0.0,0.0,0.0,0.5808011049723757,0.576923076923077,0.5807434491163924,0.7216456634544106,0.1775700934579439,0.7198782079164854,0.18565088757396447,0.5288461538461539,0.18585526315789472,0.32619392904138583,0.19498750024038536,0.326621509131759,0.7564707973660301
No,0.4879227053140096,0.0,0.0,0.0,0.5714779005524862,0.5576923076923078,0.5713995531180175,0.32357301704966646,0.7476635514018692,0.3227490213136146,0.4944526627218934,0.7692307692307693,0.49424342105263164,0.3193685950843089,0.19498750024038536,0.3190932194750019,0.7564707973660301
No,0.4541062801932367,0.0,0.0,0.0,0.45752762430939226,0.46153846153846156,0.45744464757261827,0.4106745737583395,0.3925233644859813,0.40974336668116573,0.6849112426035502,0.6250000000000001,0.685032894736842,0.7332186388688695,0.602451640685868,0.7315540841755149,0.4425070493497598
No,0.4879227053140096,0.0,0.0,0.0,0.41919889502762436,0.1826923076923077,0.4192565508836076,0.5155670867309118,0.5233644859813082,0.5145715528490649,0.2818047337278106,0.23076923076923073,0.28207236842105265,0.47342010076605057,0.19498750024038536,0.4710706096988503,0.4425070493497598
No,0.42512077294685985,0.0,1.0,0.8206188887271375,0.6215469613259669,0.8846153846153847,0.6215722120658135,0.4899925871015567,0.20560747663551399,0.48890822096563724,0.3565088757396449,0.6634615384615384,0.3560855263157895,0.524028835213017,0.8198105395457659,0.5216844417922781,0.0
No,0.23671497584541062,0.0,0.0,0.0,0.9205801104972376,0.326923076923077,0.9205768840138128,0.3776871756856931,0.6635514018691588,0.3766855154414963,0.02403846153846151,0.3942307692307693,0.023848684210526355,0.5167550718764823,0.602451640685868,0.5163201585390791,0.0
No,0.4444444444444444,0.0,1.0,0.9473359132247055,0.4046961325966852,0.40384615384615385,0.4046313223644119,0.7498146775389177,0.514018691588785,0.7481513701609395,0.7440828402366861,0.7884615384615384,0.7442434210526316,0.575342773868515,0.5283208335737187,0.5730639298757413,0.0
No,0.323671497584541,0.0,0.0,0.0,0.5535220994475138,0.6538461538461539,0.5535242738167784,0.5444773906597479,0.5046728971962615,0.5432796868203567,0.2688609467455621,0.826923076923077,0.2689144736842105,0.8649926492372003,0.8616541669070522,0.8639220054127809,0.0
No,0.3333333333333333,0.0,0.0,0.0,0.5994475138121547,0.47115384615384615,0.5994312411131423,0.779466271312083,0.3364485981308411,0.7777294475859069,0.4319526627218934,0.7115384615384616,0.43174342105263164,0.33989784290213354,0.33333333333333337,0.3392178660392352,0.4425070493497598
No,0.6618357487922705,0.0,1.0,0.8566617910518294,0.535220994475138,0.375,0.5352427381677839,0.5856189770200148,0.7102803738317758,0.5841670291431056,0.7045118343195265,0.7884615384615384,0.7047697368421052,0.7948100042965663,0.602451640685868,0.7915074253276677,0.0
No,0.6763285024154588,0.0,1.0,0.9162011859404886,0.5189917127071824,0.375,0.5189924842575665,0.4199406968124536,0.7570093457943925,0.4188777729447586,0.5643491124260354,0.5673076923076924,0.5641447368421053,0.33989784290213354,0.33333333333333337,0.3392178660392352,1.0
No,0.536231884057971,0.0,1.0,0.7279998097948976,0.5113950276243093,0.451923076923077,0.5112736136502133,0.6953298739807265,0.7289719626168225,0.69377990430622,0.3365384615384614,0.451923076923077,0.3363486842105263,0.4590947471483524,0.33333333333333337,0.45788181121747384,0.0
Yes,0.5603864734299516,0.0,0.0,0.0,0.06595303867403317,0.5,0.06581352833638027,0.8821349147516679,0.34579439252336447,0.8799478033927794,0.39238165680473364,0.34615384615384615,0.3922697368421053,0.38142480947783153,0.19498750024038536,0.3799323730986056,0.0
No,0.0,0.0,1.0,0.830124569620279,0.5970303867403315,0.6442307692307693,0.5969937030266098,0.4440326167531504,0.6168224299065421,0.44323618964767286,0.4142011834319525,0.923076923076923,0.4144736842105263,0.34677611711336337,0.773976031629121,0.346804965609424,0.0
No,0.3333333333333333,0.0,0.0,0.0,0.6740331491712708,0.5961538461538461,0.6739792809262645,0.04707190511489992,0.37383177570093457,0.046976946498477584,0.6708579881656804,0.548076923076923,0.6710526315789473,0.7179413021834025,0.4406426982957874,0.7145750259092847,0.0
No,0.4154589371980676,0.0,1.0,0.7897389623232769,0.7102900552486189,0.5192307692307693,0.7103392240503758,0.039659006671608626,0.5514018691588785,0.03958242714223578,0.5876479289940828,0.6442307692307693,0.5879934210526315,0.278799446587276,0.33333333333333337,0.2793231754016471,0.4425070493497598
No,0.2463768115942029,0.0,1.0,0.7785428680464045,0.5545580110497237,0.6826923076923078,0.554539914686167,0.15196441808747221,0.4485981308411215,0.15180513266637666,0.3391272189349112,0.4423076923076923,0.3388157894736842,0.16136678771681479,0.33333333333333337,0.1617441350522407,0.4425070493497598
Yes,0.46376811594202894,0.0,0.0,0.0,0.832182320441989,0.326923076923077,0.8322161283770058,0.5037064492216456,0.5514018691588785,0.5023923444976076,0.6124260355029585,0.24038461538461542,0.6126644736842105,0.4024148841354992,0.4406426982957874,0.4005169689215423,0.0
No,0.502415458937198,0.0,0.0,0.0,0.4523480662983426,0.4326923076923077,0.4523664432256753,0.41030392883617495,0.5514018691588785,0.4093083949543279,0.6575443786982247,0.06730769230769229,0.6578947368421053,0.9519971816668659,0.33333333333333337,0.9492925596172898,0.4425070493497598
Yes,0.36714975845410625,0.0,1.0,0.8481229852375862,0.3480662983425415,0.6634615384615384,0.34795856185252894,0.6645663454410674,0.514018691588785,0.6628969117007395,0.5244082840236686,0.25,0.524671052631579,0.5901289852779387,0.33333333333333337,0.589444010210738,1.0
Yes,0.38164251207729466,0.0,0.0,0.0,0.5317679558011049,0.7115384615384616,0.5317895592118627,0.5856189770200148,0.4205607476635514,0.5841670291431056,0.7518491124260354,0.6538461538461539,0.7524671052631579,0.7716239672847851,0.33333333333333337,0.768572364797541,0.4425070493497598
No,0.5748792270531401,0.0,1.0,0.9531262980944493,0.4930939226519338,0.6634615384615384,0.4929920780012187,0.4073387694588584,0.21495327102803735,0.40626359286646374,0.3535502958579881,0.6634615384615384,0.3536184210526315,0.5901289852779387,0.4406426982957874,0.589444010210738,0.0
No,0.25603864734299514,0.0,1.0,0.9291204612744929,0.37569060773480667,0.24038461538461542,0.37558399349989846,0.5378057820607858,0.6542056074766356,0.5367551109177903,0.23483727810650878,0.6634615384615384,0.23437499999999997,0.6648619671528877,0.7233083338141043,0.6640483018048994,0.4425070493497598
No,0.7101449275362318,0.0,0.0,0.0,0.3905386740331492,0.8653846153846155,0.3904123501929718,0.34988880652335064,0.7102803738317758,0.34928229665071775,0.4870562130177514,0.13461538461538458,0.48684210526315796,0.38142480947783153,0.33333333333333337,0.3799323730986056,0.4425070493497598
Yes,0.5700483091787439,0.0,0.0,0.0,0.8701657458563536,0.6442307692307693,0.870201096892139,0.348776871756857,0.48598130841121484,0.3479773814702044,0.5588017751479288,0.3653846153846154,0.5592105263157895,0.7716239672847851,0.0,0.768572364797541,0.4425070493497598
Yes,0.7777777777777777,0.0,1.0,0.830124569620279,0.4993093922651934,0.923076923076923,0.499289051391428,0.5667160859896219,0.7663551401869158,0.5654632448890822,0.5421597633136095,0.548076923076923,0.5419407894736843,0.4306286640479845,0.7233083338141043,0.42906232921968157,0.0
Yes,0.40579710144927533,0.0,0.0,0.0,0.4513121546961327,0.46153846153846156,0.4513508023562868,0.46256486286137877,0.8785046728971961,0.46150500217485857,0.28957100591715973,0.6538461538461539,0.2894736842105263,0.5459360636288837,0.33333333333333337,0.5432260892508143,0.0
No,0.4830917874396135,0.0,1.0,0.8206188887271375,0.3763812154696133,0.923076923076923,0.37639650619540926,0.3795404002965159,0.542056074766355,0.37886037407568507,0.6446005917159763,0.5673076923076924,0.6447368421052633,0.8181011695070596,0.33333333333333337,0.8174481131709587,0.0
No,0.826086956521739,0.0,0.0,0.0,0.4744475138121547,0.35576923076923084,0.4745074141783465,0.6964418087472202,0.22429906542056072,0.6946498477598957,0.5765532544378698,0.6250000000000001,0.5764802631578948,0.19975349252704577,0.602451640685868,0.19940897607482608,0.0
No,0.38164251207729466,0.0,0.0,0.0,0.5687154696132597,0.8653846153846155,0.5687588868576071,0.3776871756856931,0.411214953271028,0.3766855154414963,0.7622041420118342,0.4423076923076923,0.7623355263157896,0.17407311162142147,0.4406426982957874,0.17578248743944516,0.0
No,0.3188405797101449,0.0,0.0,0.0,0.255524861878453,0.826923076923077,0.2555352427381678,0.2857672349888807,0.27102803738317754,0.28534145280556766,0.09430473372781062,0.3653846153846154,0.09374999999999997,0.5459360636288837,0.5283208335737187,0.5432260892508143,0.4425070493497598
No,0.41062801932367143,0.0,0.0,0.0,0.47203038674033154,0.5576923076923078,0.47206987609181394,0.8765752409191994,0.4953271028037382,0.8742931709438886,0.27255917159763304,0.576923076923077,0.272203947368421,0.4590947471483524,0.5283208335737187,0.45788181121747384,0.0
Yes,0.5120772946859903,0.0,0.0,0.0,0.6464088397790055,0.5096153846153847,0.6463538492788949,0.8183839881393624,0.5981308411214954,0.8164419312744671,0.6793639053254437,0.6634615384615384,0.6792763157894738,0.6348109431021974,0.4406426982957874,0.6334795163358493,0.0
No,0.6376811594202898,0.0,0.0,0.0,0.7275552486187846,0.5192307692307693,0.7276051188299817,0.7394366197183098,0.40186915887850466,0.7377120487168334,0.17011834319526625,0.5288461538461539,0.17023026315789477,0.5679702515515164,0.6666666666666666,0.5649015281215496,0.0
No,0.5555555555555555,0.0,0.0,0.0,0.4471685082872929,0.5961538461538461,0.4470851107048548,0.7613046701260193,0.5233644859813082,0.7594606350587212,0.6090976331360947,0.5865384615384616,0.609375,0.33989784290213354,0.33333333333333337,0.3392178660392352,0.0
No,0.29951690821256033,0.0,0.0,0.0,0.6098066298342542,0.5673076923076924,0.609790777980906,0.7653817642698295,0.2803738317757009,0.763375380600261,0.5088757396449703,0.576923076923077,0.509046052631579,0.29900098519030816,0.6666666666666666,0.2991273453707428,0.0
Yes,0.5700483091787439,0.0,1.0,0.7136032830194117,0.38708563535911605,0.5288461538461539,0.3869591712370506,0.35174203113417346,0.45794392523364474,0.3510221835580687,0.43749999999999994,0.6923076923076924,0.4375,0.3193685950843089,0.19498750024038536,0.3190932194750019,0.0
Yes,0.6376811594202898,0.0,0.0,0.0,0.7582872928176795,0.5288461538461539,0.7582774730855169,0.693106004447739,0.308411214953271,0.6916050456720313,0.41568047337278097,0.5288461538461539,0.415296052631579,0.33989784290213354,0.33333333333333337,0.3392178660392352,0.0
No,0.4492753623188405,0.0,0.0,0.0,0.4661602209944751,0.6250000000000001,0.46617915904936014,0.765752409191994,0.4392523364485981,0.7638103523270987,0.16642011834319526,0.28846153846153844,0.1661184210526316,0.3884050314188723,0.4406426982957874,0.3876340711542655,0.0
No,0.32850241545893716,0.0,0.0,0.0,0.5524861878453039,0.41346153846153844,0.5525086329473898,0.7275759822090437,0.0934579439252336,0.725967812092214,0.5107248520710059,0.40384615384615385,0.5106907894736842,0.5827290469633031,0.5283208335737187,0.5812447887186797,0.0
Yes,0.7004830917874395,0.0,0.0,0.0,0.3943370165745857,0.33653846153846156,0.3942717854966483,0.45181616011860637,0.7757009345794392,0.4506307090039148,0.3110207100591716,0.5,0.3108552631578948,0.33303706310295544,0.4406426982957874,0.3316526981594837,0.0
Yes,0.5700483091787439,0.0,0.0,0.0,0.16160220994475144,0.2596153846153846,0.1614868982327849,0.6990363232023722,0.6261682242990654,0.6972596781209222,0.5451183431952662,0.7403846153846155,0.5452302631578948,0.4024148841354992,0.0,0.4005169689215423,0.4425070493497598
No,0.681159420289855,0.0,1.0,0.8206188887271375,0.5386740331491713,0.5865384615384616,0.5386959171237051,0.31282431430689395,0.6822429906542056,0.3123096998695085,0.5994822485207101,0.11538461538461542,0.5995065789473685,0.46624982359509315,0.33333333333333337,0.46578847258027145,0.0
No,0.5893719806763285,0.0,0.0,0.0,0.5932320441988951,0.6442307692307693,0.5931342677229332,0.5900667160859896,0.3644859813084112,0.5885167464114832,0.4870562130177514,0.11538461538461542,0.48684210526315796,0.3605845581238345,0.19498750024038536,0.35949847972716653,0.7564707973660301
Yes,0.4830917874396135,0.0,0.0,0.0,0.7040745856353591,0.5,0.7040422506601666,0.7702001482579688,0.5514018691588785,0.7685950413223142,0.7858727810650885,0.4326923076923077,0.7861842105263157,0.7408756062991075,0.7233083338141043,0.7400689156612267,0.0
No,0.20289855072463767,0.0,0.0,0.0,0.49792817679558016,0.47115384615384615,0.49786715417428395,0.6949592290585619,0.7383177570093458,0.6933449325793823,0.5983727810650887,0.6346153846153847,0.5986842105263158,0.33989784290213354,0.5283208335737187,0.3392178660392352,0.0
No,0.32850241545893716,0.0,0.0,0.0,0.5186464088397791,0.41346153846153844,0.5185862279098111,0.5704225352112676,0.38317757009345793,0.5689430187037843,0.6579142011834318,0.5673076923076924,0.6578947368421053,0.17407311162142147,0.5283208335737187,0.17578248743944516,0.0
No,0.0676328502415459,0.0,0.0,0.0,0.3670580110497238,0.3076923076923077,0.3670526101970343,0.21756856931060045,0.27102803738317754,0.21705089169203998,0.9534023668639051,0.3846153846153847,0.9539473684210527,0.34677611711336337,0.33333333333333337,0.346804965609424,0.4425070493497598
No,0.5120772946859903,0.0,1.0,0.8206188887271375,0.7372237569060773,0.41346153846153844,0.7371521430022343,0.20051890289103033,0.6355140186915889,0.20008699434536756,0.47559171597633126,0.33653846153846156,0.47532894736842113,0.627330744071585,0.0,0.6251839084056775,0.0
No,0.3188405797101449,0.0,0.0,0.0,0.40538674033149175,0.798076923076923,0.40544383505992276,0.6938472942920682,0.5607476635514017,0.692040017398869,0.44267751479289935,0.5384615384615384,0.4424342105263158,0.13623285096950194,0.33333333333333337,0.13628198617549017,0.4425070493497598
No,0.4734299516908212,0.0,0.0,0.0,0.38156077348066303,0.5192307692307693,0.38147471054235216,0.6141586360266864,0.37383177570093457,0.6128751631143975,0.42825443786982237,0.3653846153846154,0.428453947368421,0.5827290469633031,0.6666666666666666,0.5812447887186797,0.0
No,0.21739130434782608,0.0,0.0,0.0,0.44578729281767954,0.6538461538461539,0.44566321348771076,0.48554484803558184,0.9906542056074765,0.4845585036972596,0.6301775147928992,0.6826923076923078,0.6299342105263157,0.34677611711336337,0.0,0.346804965609424,0.0
No,0.2608695652173913,0.0,0.0,0.0,0.6419198895027625,0.6442307692307693,0.6418850294535852,0.37138621200889554,0.4672897196261681,0.37059591126576774,0.6275887573964496,0.6634615384615384,0.627467105263158,0.4590947471483524,0.4406426982957874,0.45788181121747384,0.0
Yes,0.18357487922705315,0.0,0.0,0.0,0.8988259668508286,0.7500000000000001,0.8988421694088969,0.6186063750926611,0.6542056074766356,0.6172248803827751,0.5129437869822484,0.7211538461538461,0.513157894736842,0.5901289852779387,0.19498750024038536,0.589444010210738,0.0
No,0.43961352657004826,0.0,0.0,0.0,0.3615331491712708,0.48076923076923084,0.36156814950233596,0.4065974796145293,0.8971962616822429,0.4058286211396259,0.5025887573964496,0.8365384615384616,0.502467105263158,0.43772182521472247,0.6666666666666666,0.4368952526809159,0.4425070493497598
Yes,0.2657004830917874,0.0,0.0,0.0,0.4392265193370167,0.4903846153846154,0.4391631119236238,0.3109710896960711,0.2897196261682243,0.31013484123531976,0.7019230769230769,0.6442307692307693,0.7023026315789473,0.8414958908488419,0.0,0.8406283741862945,1.0
Yes,0.3623188405797101,0.0,0.0,0.0,0.8204419889502762,0.47115384615384615,0.8204346942920983,0.6345441067457376,0.4485981308411215,0.6328838625489343,0.6279585798816567,0.548076923076923,0.6282894736842105,0.3193685950843089,0.19498750024038536,0.3190932194750019,0.0
No,0.6328502415458936,0.0,1.0,0.8881867130674567,0.5704419889502763,0.2596153846153846,0.5703839122486288,0.5982209043736101,0.18691588785046725,0.5967812092214007,0.49223372781065083,0.41346153846153844,0.4925986842105263,0.6951177887723654,0.33333333333333337,0.6920421471171041,0.4425070493497598
No,0.6714975845410628,0.0,1.0,0.8481229852375862,0.42127071823204426,0.27884615384615385,0.4212878326223847,0.3973313565604152,0.4672897196261681,0.39625924314919536,0.4393491124260354,0.4423076923076923,0.4391447368421053,0.560611566810983,0.773976031629121,0.5594702280665971,0.0
No,0.24154589371980675,0.0,1.0,0.6460354586790925,0.3477209944751382,0.11538461538461542,0.3477554336786512,0.5018532246108228,0.8130841121495327,0.5006524575902567,0.4685650887573964,0.48076923076923084,0.46875,0.6498105611330923,0.6666666666666666,0.6473450219260535,0.4425070493497598
No,0.12560386473429952,0.0,0.0,0.0,0.6961325966850829,0.5961538461538461,0.6961202518789357,0.6178650852483321,0.4205607476635514,0.6163549369290996,0.3661242603550295,0.35576923076923084,0.365953947368421,0.6799645687292719,0.602451640685868,0.6780211386480585,0.0
No,0.47826086956521735,0.0,0.0,0.0,0.26346685082872934,0.8173076923076924,0.26345724151939875,0.40696812453669384,0.1775700934579439,0.40626359286646374,0.5602810650887573,0.5576923076923078,0.5600328947368421,0.17407311162142147,0.602451640685868,0.17578248743944516,0.7564707973660301
Yes,0.502415458937198,0.0,1.0,0.8481229852375862,0.417817679558011,0.3942307692307693,0.41783465366646355,0.15530022238695326,0.6261682242990654,0.15484993475424094,0.37721893491124253,0.451923076923077,0.37746710526315785,0.8336862389946766,0.33333333333333337,0.8319224228389297,0.0
No,0.5603864734299516,0.0,0.0,0.0,0.5386740331491713,0.4326923076923077,0.5386959171237051,0.8065233506300964,0.08411214953271023,0.8046976946498476,0.07063609467455617,0.673076923076923,0.0707236842105263,0.627330744071585,0.4406426982957874,0.6251839084056775,0.4425070493497598
Yes,0.4347826086956521,0.0,0.0,0.0,0.40711325966850836,0.7211538461538461,0.4070688604509446,0.28131949592290584,0.7476635514018692,0.2805567638103523,0.3912721893491123,0.2692307692307693,0.39144736842105265,0.5022510902566742,1.0,0.5002785073145967,0.0
No,0.6473429951690821,0.0,0.0,0.0,0.6343232044198895,0.7211538461538461,0.6343692870201098,0.6582653817642699,0.15887850467289716,0.6568073075250108,0.07433431952662717,0.3076923076923077,0.07401315789473686,0.5022510902566742,0.33333333333333337,0.5002785073145967,1.0
No,0.7004830917874395,0.0,0.0,0.0,0.5880524861878453,0.5096153846153847,0.5880560633759903,0.25833951074870276,0.2803738317757009,0.2579382340147891,0.9053254437869822,0.33653846153846156,0.9054276315789476,0.5022510902566742,0.19498750024038536,0.5002785073145967,0.7564707973660301
Yes,0.7053140096618357,0.0,0.0,0.0,0.6564226519337016,0.6057692307692307,0.6563071297989032,0.4436619718309859,0.4766355140186915,0.44280121792083516,0.2866124260355028,0.9423076923076924,0.2861842105263158,0.47342010076605057,0.0,0.4710706096988503,0.0
Yes,0.323671497584541,0.0,0.0,0.0,0.7417127071823205,0.7596153846153847,0.7416209628275441,0.7016308376575241,0.6635514018691588,0.6998695084819486,0.7673816568047336,0.48076923076923084,0.7672697368421053,0.4024148841354992,0.602451640685868,0.4005169689215423,0.4425070493497598
No,0.323671497584541,0.0,0.0,0.0,0.3332182320441989,0.3942307692307693,0.33313020515945563,0.2661230541141586,0.5794392523364487,0.2657677250978686,0.7048816568047336,0.5673076923076924,0.7047697368421052,0.4950210691569734,0.5283208335737187,0.492286674335344,0.7564707973660301
No,0.41062801932367143,0.0,1.0,0.7785428680464045,0.5621546961325967,0.4903846153846154,0.5620556571196424,0.37212750185322463,0.4953271028037382,0.37146585471944327,0.5262573964497039,0.6923076923076924,0.5263157894736842,0.48780582857684784,0.773976031629121,0.4869695963937136,0.0
No,0.6280193236714975,0.0,0.0,0.0,0.45372928176795585,0.7788461538461539,0.45378834044281935,0.5374351371386211,0.5607476635514017,0.5363201391909527,0.7082100591715974,0.4326923076923077,0.7080592105263158,0.47342010076605057,0.5283208335737187,0.4710706096988503,0.0
No,0.41062801932367143,0.0,1.0,0.8566617910518294,0.6571132596685083,0.29807692307692313,0.6571196424944139,0.45181616011860637,0.6074766355140186,0.4506307090039148,0.7965976331360947,0.6153846153846155,0.796875,0.6951177887723654,0.33333333333333337,0.6920421471171041,0.0
Yes,0.7632850241545893,0.0,0.0,0.0,0.8311464088397791,0.5288461538461539,0.8312004875076173,0.46071163825055594,0.5700934579439252,0.45976511526750763,0.585059171597633,0.4326923076923077,0.5855263157894737,0.29900098519030816,0.5283208335737187,0.2991273453707428,0.4425070493497598
No,0.642512077294686,0.0,1.0,0.9353398056270041,0.37223756906077354,0.548076923076923,0.37213081454397723,0.08673091178650846,0.13084112149532706,0.08655937364071334,0.8295118343195265,0.46153846153846156,0.8297697368421053,0.538619425248297,0.602451640685868,0.53782806051884,0.0
No,0.5410628019323671,0.0,0.0,0.0,0.5942679558011049,0.6250000000000001,0.5941499085923218,0.7071905114899926,0.308411214953271,0.7055241409308395,0.537352071005917,0.375,0.5370065789473685,0.47342010076605057,0.0,0.4710706096988503,0.0
No,0.6328502415458936,0.0,0.0,0.0,0.5908149171270718,0.5,0.5906967296364005,0.5411415863602668,0.6635514018691588,0.5397999130056546,0.48261834319526614,0.7115384615384616,0.4827302631578948,0.4950210691569734,0.602451640685868,0.492286674335344,0.0
No,0.40579710144927533,0.0,0.0,0.0,0.6049723756906078,0.17307692307692313,0.6049157018078407,0.4840622683469237,0.27102803738317754,0.4828186167899087,0.5765532544378698,0.326923076923077,0.5764802631578948,0.5679702515515164,0.6666666666666666,0.5649015281215496,0.0
Yes,0.4444444444444444,0.0,1.0,0.9227436485525188,0.6581491712707181,0.6634615384615384,0.6581352833638024,0.20163083765752407,0.7009345794392523,0.2013919095258808,0.4715236686390531,0.7403846153846155,0.47121710526315785,0.779340866068648,0.6666666666666666,0.7771593183494823,0.0
Yes,0.8357487922705313,0.0,1.0,0.8881867130674567,0.4582182320441989,0.41346153846153844,0.45825716026812924,0.5192735359525574,0.411214953271028,0.5180513266637669,0.2377958579881656,0.8076923076923078,0.23766447368421054,0.8181011695070596,0.4406426982957874,0.8174481131709587,1.0
No,0.28985507246376807,0.0,0.0,0.0,0.56146408839779,0.673076923076923,0.5614462725980093,0.3224610822831727,0.45794392523364474,0.3218790778599391,0.5743343195266271,0.4326923076923077,0.5748355263157895,0.27210331254153036,0.33333333333333337,0.27193892251284346,0.4425070493497598
No,0.4347826086956521,0.0,1.0,0.9291204612744929,0.4651243093922653,0.548076923076923,0.4651635181799716,0.0,0.6448598130841121,0.0,0.2910502958579881,0.42307692307692313,0.29111842105263164,0.5459360636288837,0.4406426982957874,0.5432260892508143,0.0
No,0.42028985507246375,0.0,1.0,0.8481229852375862,0.5369475138121547,0.5384615384615384,0.5368677635588056,0.6378799110452187,0.542056074766355,0.6363636363636365,0.5395710059171597,0.6538461538461539,0.5394736842105263,0.46624982359509315,0.0,0.46578847258027145,0.4425070493497598
No,0.42028985507246375,0.0,1.0,0.9643223923713218,0.15607734806629836,0.8846153846153847,0.1560024375380865,0.326538176426983,0.5046728971962615,0.3257938234014789,0.9005177514792897,0.7211538461538461,0.9004934210526316,0.6875348869282696,0.33333333333333337,0.6864279872521039,0.4425070493497598
No,0.9371980676328502,0.0,1.0,0.909484237246834,0.6788674033149171,0.5961538461538461,0.6788543570993296,0.5926612305411415,0.38317757009345793,0.5911265767725097,0.5029585798816567,0.3942307692307693,0.5032894736842105,0.6348109431021974,0.19498750024038536,0.6334795163358493,0.0
No,0.8743961352657004,0.0,0.0,0.0,0.11740331491712706,0.6346153846153847,0.11740808450132034,0.611934766493699,0.5794392523364487,0.6107003044802087,0.706360946745562,0.46153846153846156,0.7064144736842106,0.238913796151848,0.4406426982957874,0.24021236299539708,0.0
No,0.5652173913043478,0.0,0.0,0.0,0.5307320441988951,0.11538461538461542,0.5307739183424741,0.56412157153447,0.15887850467289716,0.5628534145280557,0.5710059171597632,0.5,0.5707236842105263,0.3536717373596897,0.6666666666666666,0.3518751452675658,1.0
Yes,0.49275362318840576,0.0,0.0,0.0,0.3988259668508288,0.7403846153846155,0.3987406053219582,0.3851000741289844,0.7383177570093458,0.3840800347977381,0.5750739644970413,0.5384615384615384,0.5748355263157895,0.5094957909490265,0.7233083338141043,0.5082897040855165,0.0
No,0.30917874396135264,0.0,0.0,0.0,0.5417817679558011,0.3942307692307693,0.5417428397318708,0.2753891771682728,0.38317757009345793,0.27490213136146147,0.45007396449704135,0.5192307692307693,0.4498355263157895,0.17407311162142147,0.4406426982957874,0.17578248743944516,0.4425070493497598
No,0.28985507246376807,0.0,1.0,0.8206188887271375,0.44406077348066303,0.28846153846153844,0.44403818809668893,0.17790956263899185,0.6074766355140186,0.17746846454980422,0.2529585798816567,0.673076923076923,0.25246710526315796,0.47342010076605057,0.33333333333333337,0.4710706096988503,0.7564707973660301
No,0.826086956521739,0.0,0.0,0.0,0.6098066298342542,0.5,0.609790777980906,0.49481097108969607,0.5046728971962615,0.4936929099608526,0.8727810650887573,0.8461538461538461,0.8733552631578947,0.238913796151848,0.773976031629121,0.24021236299539708,0.0
No,0.3429951690821256,0.0,0.0,0.0,0.4848066298342542,0.5288461538461539,0.4848669510461101,0.24870274277242402,0.6822429906542056,0.2483688560243584,0.6553254437869822,0.46153846153846156,0.6554276315789473,0.6124099540001144,0.33333333333333337,0.6113976681213192,0.0
No,0.5410628019323671,0.0,0.0,0.0,0.39709944751381215,0.6923076923076924,0.3971155799309364,0.5,0.35514018691588783,0.4989125706829056,0.7433431952662719,0.548076923076923,0.743421052631579,0.5532668077147089,0.33333333333333337,0.551338801244861,0.4425070493497598
No,0.8502415458937197,0.0,0.0,0.0,0.5331491712707183,0.4903846153846154,0.5332114564290067,0.41178650852483323,0.6542056074766356,0.41104828186167897,0.5924556213017751,0.6153846153846155,0.5929276315789473,0.7948100042965663,0.19498750024038536,0.7915074253276677,0.0
Yes,0.47826086956521735,0.0,0.0,0.0,0.12327348066298342,0.4423076923076923,0.1232988015437741,0.5574499629355077,0.514018691588785,0.5563288386254892,0.6105769230769229,0.7403846153846155,0.6110197368421053,0.444830635807267,0.0,0.4447484432886861,0.0
No,0.3188405797101449,0.0,0.0,0.0,0.6229281767955801,0.5192307692307693,0.6229941092829575,0.4651593773165307,0.4485981308411215,0.46411483253588515,0.5502958579881656,0.5576923076923078,0.5501644736842106,0.38142480947783153,0.602451640685868,0.3799323730986056,0.0
No,0.6521739130434782,0.0,0.0,0.0,0.22997237569060774,0.548076923076923,0.22994109282957542,0.5100074128984433,0.48598130841121484,0.5089169204001739,0.26072485207100576,0.6826923076923078,0.2606907894736842,0.43772182521472247,0.602451640685868,0.4368952526809159,0.7564707973660301
No,0.3381642512077294,0.0,0.0,0.0,0.7710635359116021,0.8076923076923078,0.7710745480398131,0.22831727205337285,0.6728971962616823,0.22792518486298388,0.4315828402366863,0.375,0.43174342105263164,0.4590947471483524,0.7233083338141043,0.45788181121747384,1.0
No,0.642512077294686,0.0,0.0,0.0,0.7158149171270719,0.7500000000000001,0.7158236847450742,0.32505559673832474,0.6355140186915889,0.32448890822096566,0.934171597633136,0.6442307692307693,0.9342105263157896,0.6124099540001144,0.602451640685868,0.6113976681213192,0.0
